tweet_id,favorite_counts,retweet_counts,follower_counts,friend_counts,status_counts,language,date_time
733109485275860992,49576,16614,8794391,17,12474,en,2016-05-19 01:38:16
732732193018155009,2400,527,8794391,17,12474,en,2016-05-18 00:39:02
732726085725589504,3503,879,8794391,17,12474,en,2016-05-18 00:14:46
732585889486888962,3615,768,8794391,17,12474,en,2016-05-17 14:57:41
732375214819057664,7965,2477,8794391,17,12474,en,2016-05-17 01:00:32
732005617171337216,14693,5315,8794391,17,12474,en,2016-05-16 00:31:53
731285275100512256,3441,980,8794391,17,12474,en,2016-05-14 00:49:30
731156023742988288,3785,1249,8794391,17,12474,en,2016-05-13 16:15:54
730924654643314689,6062,1946,8794391,17,12474,en,2016-05-13 00:56:32
730573383004487680,4829,2101,8794391,17,12474,en,2016-05-12 01:40:42
730427201120833536,3441,1029,8794391,17,12474,en,2016-05-11 15:59:50
730211855403241472,3766,1043,8794391,17,12474,en,2016-05-11 01:44:07
730196704625098752,4773,1868,8794391,17,12474,en,2016-05-11 00:43:55
729854734790754305,3973,1107,8794391,17,12474,en,2016-05-10 02:05:03
729838605770891264,1698,378,8794391,17,12474,en,2016-05-10 01:00:58
729823566028484608,3919,1229,8794391,17,12474,en,2016-05-10 00:01:12
729463711119904772,5711,2285,8794391,17,12474,en,2016-05-09 00:11:16
729113531270991872,1849,319,8794391,17,12474,en,2016-05-08 00:59:46
728986383096946689,3096,808,8794391,17,12474,en,2016-05-07 16:34:32
728760639972315136,4610,1673,8794391,17,12474,en,2016-05-07 01:37:30
728751179681943552,2719,668,8794391,17,12474,en,2016-05-07 00:59:55
728653952833728512,3264,1018,8794391,17,12474,en,2016-05-06 18:33:34
728409960103686147,4841,1969,8794391,17,12474,en,2016-05-06 02:24:02
728387165835677696,3648,946,8794391,17,12474,en,2016-05-06 00:53:27
728046963732717569,4238,1180,8794391,17,12474,en,2016-05-05 02:21:37
728035342121635841,4503,1644,8794391,17,12474,en,2016-05-05 01:35:26
728015554473250816,4054,1088,8794391,17,12474,en,2016-05-05 00:16:48
727685679342333952,2922,634,8794391,17,12474,en,2016-05-04 02:26:00
727644517743104000,5794,1718,8794391,17,12474,en,2016-05-03 23:42:26
727524757080539137,4407,1201,8794391,17,12474,en,2016-05-03 15:46:33
727314416056803329,3289,727,8794391,17,12474,en,2016-05-03 01:50:44
727286334147182592,3006,798,8794391,17,12474,en,2016-05-02 23:59:09
727175381690781696,3860,1362,8794391,17,12474,en,2016-05-02 16:38:15
727155742655025152,3571,1308,8794391,17,12474,en,2016-05-02 15:20:13
726935089318363137,6767,2408,8794391,17,12474,en,2016-05-02 00:43:25
726887082820554753,3787,1503,8794391,17,12474,en,2016-05-01 21:32:40
726828223124897792,3510,989,8794391,17,12474,en,2016-05-01 17:38:46
726224900189511680,4364,1123,8794391,17,12474,en,2016-04-30 01:41:23
725842289046749185,6975,2628,8794391,17,12474,en,2016-04-29 00:21:01
725786712245440512,4109,1349,8794391,17,12474,en,2016-04-28 20:40:11
725729321944506368,5128,1756,8794391,17,12474,en,2016-04-28 16:52:08
725458796924002305,1392,607,8794391,17,12474,en,2016-04-27 22:57:10
724983749226668032,3678,1287,8794391,17,12474,en,2016-04-26 15:29:30
724771698126512129,2314,625,8794391,17,12474,en,2016-04-26 01:26:53
724405726123311104,5201,1625,8794391,17,12474,en,2016-04-25 01:12:38
724049859469295616,4262,1749,8794391,17,12474,en,2016-04-24 01:38:33
724046343203856385,2619,545,8794391,17,12474,en,2016-04-24 01:24:35
724004602748780546,4113,1519,8794391,17,12474,en,2016-04-23 22:38:43
723912936180330496,3829,1216,8794391,17,12474,en,2016-04-23 16:34:28
723688335806480385,7563,2888,8794391,17,12474,en,2016-04-23 01:41:59
723673163800948736,2966,873,8794391,17,12474,en,2016-04-23 00:41:42
723179728551723008,5228,1831,8794392,17,12474,en,2016-04-21 16:00:57
722974582966214656,4044,1537,8794392,17,12474,en,2016-04-21 02:25:47
722613351520608256,4890,1611,8794392,17,12474,en,2016-04-20 02:30:23
721503162398597120,4549,1810,8794392,17,12474,en,2016-04-17 00:58:53
721001180231503872,2497,601,8795057,17,12474,en,2016-04-15 15:44:11
720785406564900865,3070,755,8794392,17,12474,en,2016-04-15 01:26:47
720775346191278080,2423,652,8794392,17,12474,en,2016-04-15 00:46:48
720415127506415616,4064,1475,8794392,17,12474,en,2016-04-14 00:55:25
720389942216527872,6271,2464,8794392,17,12474,en,2016-04-13 23:15:21
720340705894408192,2822,964,8794392,17,12474,en,2016-04-13 19:59:42
720059472081784833,3803,1107,8794392,17,12474,en,2016-04-13 01:22:10
720043174954147842,4837,1972,8794392,17,12474,en,2016-04-13 00:17:25
719991154352222208,4771,1717,8794392,17,12474,en,2016-04-12 20:50:42
719704490224398336,4470,1404,8794392,17,12474,en,2016-04-12 01:51:36
719551379208073216,4966,1872,8794392,17,12474,en,2016-04-11 15:43:12
719367763014393856,2758,729,8794392,17,12474,en,2016-04-11 03:33:34
719339463458033665,4368,1210,8794392,17,12474,en,2016-04-11 01:41:07
719332531645071360,3378,932,8794392,17,12474,en,2016-04-11 01:13:34
718971898235854848,3431,1058,8794392,17,12474,en,2016-04-10 01:20:33
718939241951195136,5172,1731,8794392,17,12474,en,2016-04-09 23:10:47
718631497683582976,18597,7906,8794392,17,12474,en,2016-04-09 02:47:55
718613305783398402,2403,475,8794392,17,12474,en,2016-04-09 01:35:37
718540630683709445,2417,999,8794392,17,12474,en,2016-04-08 20:46:50
718460005985447936,2656,515,8794392,17,12474,en,2016-04-08 15:26:28
718454725339934721,4789,1487,8794392,17,12474,en,2016-04-08 15:05:29
718246886998687744,1880,492,8794392,17,12474,en,2016-04-08 01:19:36
718234618122661888,3808,976,8794392,17,12474,en,2016-04-08 00:30:51
717841801130979328,2417,594,8794392,17,12474,en,2016-04-06 22:29:56
717790033953034240,2836,1090,8794392,17,12474,en,2016-04-06 19:04:14
717537687239008257,5698,1825,8794392,17,12474,en,2016-04-06 02:21:30
717428917016076293,1591,440,8794392,17,12474,en,2016-04-05 19:09:17
717421804990701568,3117,827,8794392,17,12474,en,2016-04-05 18:41:02
717047459982213120,6200,1899,8794392,17,12474,en,2016-04-04 17:53:31
717009362452090881,3197,947,8794392,17,12474,en,2016-04-04 15:22:08
716802964044845056,4225,1152,8794392,17,12474,en,2016-04-04 01:41:58
716791146589110272,8042,1554,8794392,17,12474,en,2016-04-04 00:55:01
716730379797970944,1214,418,8794392,17,12474,en,2016-04-03 20:53:33
716447146686459905,12867,5771,8794392,17,12474,en,2016-04-03 02:08:05
716439118184652801,2343,205,8794392,17,12474,en,2016-04-03 01:36:11
716285507865542656,2730,1039,8794392,17,12474,en,2016-04-02 15:25:47
716080869887381504,6664,1868,8794392,17,12474,en,2016-04-02 01:52:38
715928423106027520,3144,863,8794392,17,12474,en,2016-04-01 15:46:52
715758151270801409,3663,1412,8794392,17,12474,en,2016-04-01 04:30:16
715733265223708672,4587,1660,8794392,17,12474,en,2016-04-01 02:51:22
715704790270025728,2750,558,8794392,17,12474,en,2016-04-01 00:58:13
715696743237730304,3854,1270,8794392,17,12474,en,2016-04-01 00:26:15
715680795826982913,4244,1588,8794392,17,12474,en,2016-03-31 23:22:53
715360349751484417,5393,1536,8794392,17,12474,en,2016-03-31 02:09:32
715342466308784130,2997,684,8794392,17,12474,en,2016-03-31 00:58:29
715220193576927233,2388,638,8794392,17,12474,en,2016-03-30 16:52:36
715200624753819648,5065,1851,8794392,17,12474,en,2016-03-30 15:34:51
715009755312439296,4092,1208,8794392,17,12474,en,2016-03-30 02:56:24
714982300363173890,3682,1015,8794392,17,12474,en,2016-03-30 01:07:18
714962719905021952,7244,4190,8794392,17,12474,en,2016-03-29 23:49:30
714957620017307648,4067,1391,8794392,17,12474,en,2016-03-29 23:29:14
714631576617938945,3229,980,8794392,17,12474,en,2016-03-29 01:53:39
714606013974974464,3581,912,8794392,17,12474,en,2016-03-29 00:12:05
714485234495041536,2648,1108,8794392,17,12474,en,2016-03-28 16:12:09
714258258790387713,2988,712,8794392,17,12474,en,2016-03-28 01:10:13
714251586676113411,3230,823,8794392,17,12474,en,2016-03-28 00:43:43
714214115368108032,2235,856,8794392,17,12474,en,2016-03-27 22:14:49
714141408463036416,4266,1374,8794392,17,12474,en,2016-03-27 17:25:54
713919462244790272,3247,780,8794392,17,12474,en,2016-03-27 02:43:58
713909862279876608,1867,530,8794392,17,12474,en,2016-03-27 02:05:49
713900603437621249,2796,731,8794392,17,12474,en,2016-03-27 01:29:02
713761197720473600,4792,1351,8794392,17,12474,en,2016-03-26 16:15:05
713411074226274305,4379,1281,8794392,17,12474,en,2016-03-25 17:03:49
713177543487135744,7121,2789,8794392,17,12474,en,2016-03-25 01:35:51
713175907180089344,4399,1453,8794392,17,12474,en,2016-03-25 01:29:21
712809025985978368,18798,6622,8794392,17,12474,en,2016-03-24 01:11:29
712717840512598017,12169,4902,8794392,17,12474,en,2016-03-23 19:09:09
712668654853337088,4126,1198,8794392,17,12474,en,2016-03-23 15:53:42
712438159032893441,5240,1541,8794392,17,12474,en,2016-03-23 00:37:48
712309440758808576,240,25,8794392,17,12474,en,2016-03-22 16:06:19
712097430750289920,3727,1015,8794392,17,12474,en,2016-03-22 02:03:52
712092745624633345,2903,874,8794392,17,12474,en,2016-03-22 01:45:15
712085617388212225,3229,478,8794392,17,12474,en,2016-03-22 01:16:55
712065007010385924,2235,611,8794392,17,12474,en,2016-03-21 23:55:01
711998809858043904,0,125,8794392,17,12474,en,2016-03-21 19:31:59
711968124745228288,7945,2263,8794392,17,12474,en,2016-03-21 17:30:03
711743778164514816,2801,972,8794392,17,12474,en,2016-03-21 02:38:34
711732680602345472,8713,4045,8794392,17,12474,en,2016-03-21 01:54:29
711694788429553666,32412,18056,8794392,17,12474,en,2016-03-20 23:23:54
711652651650457602,3804,900,8794392,17,12474,en,2016-03-20 20:36:28
711363825979756544,3601,1115,8794392,17,12474,en,2016-03-20 01:28:47
711306686208872448,3256,725,8794392,17,12474,en,2016-03-19 21:41:44
711008018775851008,2957,602,8794392,17,12474,en,2016-03-19 01:54:56
710997087345876993,4508,1368,8794392,17,12474,en,2016-03-19 01:11:29
710844581445812225,2512,678,8794392,17,12474,en,2016-03-18 15:05:29
710833117892898816,2652,522,8794392,17,12474,en,2016-03-18 14:19:56
710658690886586372,2276,552,8794392,17,12474,en,2016-03-18 02:46:49
710609963652087808,4733,2335,8794392,17,12474,en,2016-03-17 23:33:12
710588934686908417,4476,1836,8794392,17,12474,en,2016-03-17 22:09:38
710296729921429505,2350,726,8794392,17,12474,en,2016-03-17 02:48:31
710283270106132480,2122,516,8794392,17,12474,en,2016-03-17 01:55:02
710272297844797440,4475,1233,8794392,17,12474,en,2016-03-17 01:11:26
710269109699739648,2360,1101,8794392,17,12474,en,2016-03-17 00:58:46
710153181850935296,2864,877,8794392,17,12474,en,2016-03-16 17:18:07
710140971284037632,2719,867,8794392,17,12474,en,2016-03-16 16:29:35
710117014656950272,5415,1965,8794392,17,12474,en,2016-03-16 14:54:24
709918798883774466,3444,1073,8794392,17,12474,en,2016-03-16 01:46:45
709901256215666688,655,99,8794392,17,12474,en,2016-03-16 00:37:03
709852847387627521,3473,1186,8794392,17,12474,en,2016-03-15 21:24:41
709566166965075968,3501,1186,8794392,17,12474,en,2016-03-15 02:25:31
709556954897764353,3247,1055,8794392,17,12474,en,2016-03-15 01:48:55
709519240576036864,1476,234,8794392,17,12474,en,2016-03-14 23:19:03
709449600415961088,2191,562,8794392,17,12474,en,2016-03-14 18:42:20
709409458133323776,2585,670,8794392,17,12474,en,2016-03-14 16:02:49
709225125749587968,2382,566,8794392,17,12474,en,2016-03-14 03:50:21
709207347839836162,12357,5699,8794392,17,12474,en,2016-03-14 02:39:42
709198395643068416,2404,636,8794392,17,12474,en,2016-03-14 02:04:08
709179584944730112,1976,663,8794392,17,12474,en,2016-03-14 00:49:23
709158332880297985,2010,410,8794392,17,12474,en,2016-03-13 23:24:56
709042156699303936,4675,1605,8794392,17,12474,en,2016-03-13 15:43:18
708853462201716736,1777,651,8794392,17,12474,en,2016-03-13 03:13:29
708845821941387268,2938,887,8795057,17,12474,en,2016-03-13 02:43:08
708834316713893888,1662,494,8794392,17,12474,en,2016-03-13 01:57:25
708810915978854401,16253,6819,8794392,17,12474,en,2016-03-13 00:24:26
708738143638450176,2720,799,8794392,17,12474,en,2016-03-12 19:35:15
708711088997666817,2502,708,8794392,17,12474,en,2016-03-12 17:47:45
708479650088034305,2511,670,8794392,17,12474,en,2016-03-12 02:28:06
708469915515297792,3062,802,8794392,17,12474,en,2016-03-12 01:49:25
708400866336894977,15772,9907,8794392,17,12474,en,2016-03-11 21:15:02
708356463048204288,3533,1297,8794392,17,12474,en,2016-03-11 18:18:36
708349470027751425,2313,726,8794392,17,12474,en,2016-03-11 17:50:48
708149363256774660,4229,1533,8794392,17,12474,en,2016-03-11 04:35:39
708130923141795840,3338,840,8794392,17,12474,en,2016-03-11 03:22:23
708119489313951744,2660,969,8794392,17,12474,en,2016-03-11 02:36:57
708109389455101952,1921,543,8794392,17,12474,en,2016-03-11 01:56:49
708026248782585858,4337,1902,8794392,17,12474,en,2016-03-10 20:26:26
707995814724026368,3092,1110,8794392,17,12474,en,2016-03-10 18:25:30
707983188426153984,50,2,8794392,17,12474,en,2016-03-10 17:35:20
707969809498152960,2671,954,8794392,17,12474,en,2016-03-10 16:42:10
707776935007539200,3240,944,8794392,17,12474,en,2016-03-10 03:55:45
707741517457260545,2460,607,8794392,17,12474,en,2016-03-10 01:35:01
707738799544082433,4027,2427,8794392,17,12474,en,2016-03-10 01:24:13
707693576495472641,3354,978,8794392,17,12474,en,2016-03-09 22:24:31
707629649552134146,2543,860,8794392,17,12474,en,2016-03-09 18:10:30
707610948723478529,16756,6261,8794392,17,12474,en,2016-03-09 16:56:11
707420581654872064,2240,688,8794392,17,12474,en,2016-03-09 04:19:44
707411934438625280,2277,590,8794392,17,12474,en,2016-03-09 03:45:22
707387676719185920,3454,1266,8794392,17,12474,en,2016-03-09 02:08:59
707377100785885184,3236,1076,8794392,17,12474,en,2016-03-09 01:26:57
707315916783140866,2443,632,8794392,17,12474,en,2016-03-08 21:23:50
707297311098011648,2740,773,8794392,17,12474,en,2016-03-08 20:09:54
707059547140169728,2563,663,8794392,17,12474,en,2016-03-08 04:25:07
707038192327901184,2159,778,8794392,17,12474,en,2016-03-08 03:00:15
707021089608753152,4032,1339,8794392,17,12474,en,2016-03-08 01:52:18
707014260413456384,2288,589,8794392,17,12474,en,2016-03-08 01:25:10
706904523814649856,14404,7752,8794392,17,12474,en,2016-03-07 18:09:06
706901761596989440,2030,586,8794392,17,12474,en,2016-03-07 17:58:08
706681918348251136,3262,964,8794392,17,12474,en,2016-03-07 03:24:33
706644897839910912,2540,1075,8794392,17,12474,en,2016-03-07 00:57:27
706593038911545345,2128,625,8794392,17,12474,en,2016-03-06 21:31:22
706538006853918722,3441,1410,8794392,17,12474,en,2016-03-06 17:52:42
706516534877929472,3078,1023,8794392,17,12474,en,2016-03-06 16:27:23
706346369204748288,3405,912,8794392,17,12474,en,2016-03-06 05:11:12
706310011488698368,21047,7819,8794392,17,12474,en,2016-03-06 02:46:44
706291001778950144,1678,473,8794392,17,12474,en,2016-03-06 01:31:11
706265994973601792,2702,923,8794392,17,12474,en,2016-03-05 23:51:49
706169069255446529,3856,2180,8794392,17,12474,en,2016-03-05 17:26:40
706166467411222528,5098,1581,8794392,17,12474,en,2016-03-05 17:16:20
706153300320784384,1468,381,8794392,17,12474,en,2016-03-05 16:24:01
705975130514706432,3069,723,8794392,17,12474,en,2016-03-05 04:36:02
705970349788291072,3139,884,8794392,17,12474,en,2016-03-05 04:17:02
705898680587526145,2338,542,8794392,17,12474,en,2016-03-04 23:32:15
705786532653883392,1909,511,8794392,17,12474,en,2016-03-04 16:06:36
705591895322394625,3127,1136,8794392,17,12474,en,2016-03-04 03:13:11
705475953783398401,2920,895,8794392,17,12474,en,2016-03-03 19:32:29
705442520700944385,4376,1603,8794392,17,12474,en,2016-03-03 17:19:38
705428427625635840,3771,1661,8794392,17,12474,en,2016-03-03 16:23:38
705239209544720384,2973,743,8794392,17,12474,en,2016-03-03 03:51:44
705223444686888960,2557,788,8794392,17,12474,en,2016-03-03 02:49:06
705102439679201280,2117,511,8794392,17,12474,en,2016-03-02 18:48:16
705066031337840642,2159,615,8794392,17,12474,en,2016-03-02 16:23:36
704871453724954624,4226,1102,8794392,17,12474,en,2016-03-02 03:30:25
704859558691414016,2226,533,8794392,17,12474,en,2016-03-02 02:43:09
704847917308362754,5009,1506,8794392,17,12474,en,2016-03-02 01:56:53
704819833553219584,2612,973,8794392,17,12474,en,2016-03-02 00:05:17
704761120771465216,6568,2885,8794392,17,12474,en,2016-03-01 20:11:59
704499785726889984,2882,1003,8794392,17,12474,en,2016-03-01 02:53:32
704491224099647488,744,78,8794392,17,12474,es,2016-03-01 02:19:31
704480331685040129,3348,1057,8794392,17,12474,en,2016-03-01 01:36:14
704364645503647744,7896,3507,8794392,17,12474,en,2016-02-29 17:56:32
704347321748819968,1564,347,8794392,17,12474,en,2016-02-29 16:47:42
704134088924532736,1492,453,8794392,17,12474,en,2016-02-29 02:40:23
704113298707505153,1831,565,8794392,17,12474,en,2016-02-29 01:17:46
704054845121142784,2892,905,8794392,17,12474,en,2016-02-28 21:25:30
703774238772166656,1826,453,8794392,17,12474,en,2016-02-28 02:50:28
703769065844768768,3238,1131,8794392,17,12474,en,2016-02-28 02:29:55
703631701117943808,2551,674,8794392,17,12474,en,2016-02-27 17:24:05
703611486317502464,3797,1510,8794392,17,12474,en,2016-02-27 16:03:45
703425003149250560,3768,1352,8794392,17,12474,en,2016-02-27 03:42:44
703407252292673536,2415,688,8794392,17,12474,en,2016-02-27 02:32:12
703382836347330562,3478,1129,8794392,17,12474,en,2016-02-27 00:55:11
703356393781329922,1898,382,8794392,17,12474,en,2016-02-26 23:10:06
703268521220972544,1956,544,8794392,17,12474,en,2016-02-26 17:20:56
703079050210877440,7301,3036,8794392,17,12474,en,2016-02-26 04:48:02
703041949650034688,26045,12313,8794392,17,12474,en,2016-02-26 02:20:37
702932127499816960,2551,716,8794392,17,12474,en,2016-02-25 19:04:13
702899151802126337,1593,448,8794392,17,12474,en,2016-02-25 16:53:11
702684942141153280,3195,1064,8794392,17,12474,en,2016-02-25 02:42:00
702671118226825216,2176,550,8794392,17,12474,en,2016-02-25 01:47:04
702598099714314240,12107,3389,8794392,17,12474,en,2016-02-24 20:56:55
702539513671897089,2857,947,8794392,17,12474,en,2016-02-24 17:04:07
702332542343577600,3141,1526,8794392,17,12474,en,2016-02-24 03:21:41
702321140488925184,3244,1030,8794392,17,12474,en,2016-02-24 02:36:23
702276748847800320,2436,759,8794392,17,12474,en,2016-02-23 23:39:59
702217446468493312,4716,1324,8794392,17,12474,en,2016-02-23 19:44:20
701981390485725185,3416,979,8794392,17,12474,en,2016-02-23 04:06:20
701952816642965504,3803,1012,8794392,17,12474,en,2016-02-23 02:12:47
701889187134500865,3503,1371,8794392,17,12474,en,2016-02-22 21:59:57
701805642395348998,3381,1652,8794392,17,12474,en,2016-02-22 16:27:58
701601587219795968,2072,445,8794392,17,12474,en,2016-02-22 02:57:08
701570477911896070,2777,914,8794392,17,12474,en,2016-02-22 00:53:31
701545186879471618,2631,604,8794392,17,12474,en,2016-02-21 23:13:01
701214700881756160,12067,5039,8794392,17,12474,en,2016-02-21 01:19:47
700890391244103680,2194,560,8794392,17,12474,en,2016-02-20 03:51:05
700864154249383937,2569,612,8794392,17,12474,en,2016-02-20 02:06:50
700847567345688576,2431,499,8794392,17,12474,en,2016-02-20 01:00:55
700796979434098688,2415,928,8794392,17,12474,en,2016-02-19 21:39:54
700747788515020802,22564,9181,8794392,17,12474,en,2016-02-19 18:24:26
700518061187723268,2577,786,8794392,17,12474,en,2016-02-19 03:11:35
700505138482569216,2262,560,8794392,17,12474,en,2016-02-19 02:20:14
700462010979500032,4082,1769,8794392,17,12474,en,2016-02-18 23:28:52
700167517596164096,2605,722,8794392,17,12474,en,2016-02-18 03:58:39
700151421916807169,2217,662,8794392,17,12474,en,2016-02-18 02:54:41
700143752053182464,7460,2678,8794392,17,12474,en,2016-02-18 02:24:13
700062718104104960,2623,684,8794392,17,12474,en,2016-02-17 21:02:13
700029284593901568,2052,580,8794392,17,12474,en,2016-02-17 18:49:22
700002074055016451,3279,1323,8794392,17,12474,en,2016-02-17 17:01:14
699801817392291840,3029,939,8794392,17,12474,en,2016-02-17 03:45:29
699788877217865730,2206,505,8794392,17,12474,en,2016-02-17 02:54:04
699779630832685056,2708,1218,8794392,17,12474,en,2016-02-17 02:17:19
699775878809702401,1938,597,8794392,17,12474,en,2016-02-17 02:02:25
699691744225525762,10167,4550,8794392,17,12474,en,2016-02-16 20:28:06
699446877801091073,5884,2584,8794392,17,12474,en,2016-02-16 04:15:05
699434518667751424,2141,509,8794392,17,12474,en,2016-02-16 03:25:58
699423671849451520,1343,321,8794392,17,12474,en,2016-02-16 02:42:52
699413908797464576,2055,622,8794392,17,12474,en,2016-02-16 02:04:04
699370870310113280,1866,436,8794392,17,12474,en,2016-02-15 23:13:03
699323444782047232,3117,853,8794392,17,12474,en,2016-02-15 20:04:36
699088579889332224,2220,625,8794392,17,12474,en,2016-02-15 04:31:20
699079609774645248,2423,647,8794392,17,12474,en,2016-02-15 03:55:41
699072405256409088,2942,1181,8794392,17,12474,en,2016-02-15 03:27:04
699060279947165696,3705,1775,8794392,17,12474,en,2016-02-15 02:38:53
699036661657767936,2578,1186,8794392,17,12474,en,2016-02-15 01:05:02
698989035503689728,3304,964,8794392,17,12474,en,2016-02-14 21:55:47
698953797952008193,2649,891,8794392,17,12474,en,2016-02-14 19:35:46
698907974262222848,2511,618,8794392,17,12474,en,2016-02-14 16:33:40
698710712454139905,2438,674,8794392,17,12474,en,2016-02-14 03:29:49
698703483621523456,1433,373,8794392,17,12474,en,2016-02-14 03:01:06
698635131305795584,1280,336,8794392,17,12474,en,2016-02-13 22:29:29
698549713696649216,2296,617,8794392,17,12474,en,2016-02-13 16:50:04
698355670425473025,1830,443,8794392,17,12474,en,2016-02-13 03:59:01
698342080612007937,2247,945,8794392,17,12474,en,2016-02-13 03:05:01
698262614669991936,4706,1973,8794392,17,12474,en,2016-02-12 21:49:15
698195409219559425,16581,5904,8794392,17,12474,en,2016-02-12 17:22:12
698178924120031232,2781,731,8794392,17,12474,en,2016-02-12 16:16:41
697995514407682048,1500,330,8794392,17,12474,en,2016-02-12 04:07:53
697990423684476929,3249,1283,8794392,17,12474,en,2016-02-12 03:47:39
697943111201378304,2363,666,8794392,17,12474,en,2016-02-12 00:39:39
697881462549430272,2979,1161,8794392,17,12474,en,2016-02-11 20:34:41
697630435728322560,1721,535,8794392,17,12474,en,2016-02-11 03:57:11
697616773278015490,3121,1000,8794392,17,12474,en,2016-02-11 03:02:54
697596423848730625,2980,1246,8794392,17,12474,en,2016-02-11 01:42:02
697575480820686848,2024,494,8794392,17,12474,en,2016-02-11 00:18:49
697516214579523584,2034,1099,8794392,17,12474,en,2016-02-10 20:23:19
697482927769255936,2389,662,8794392,17,12474,en,2016-02-10 18:11:03
697463031882764288,3384,1383,8794392,17,12474,en,2016-02-10 16:51:59
697270446429966336,4644,1850,8794392,17,12474,en,2016-02-10 04:06:43
697259378236399616,3267,991,8794392,17,12474,en,2016-02-10 03:22:44
697255105972801536,3005,1150,8794392,17,12474,en,2016-02-10 03:05:46
697242256848379904,2487,661,8794392,17,12474,en,2016-02-10 02:14:42
696900204696625153,3139,1008,8794392,17,12474,en,2016-02-09 03:35:31
696894894812565505,2323,674,8794392,17,12474,en,2016-02-09 03:14:25
696886256886657024,4804,1772,8794392,17,12474,en,2016-02-09 02:40:05
696877980375769088,2418,704,8794392,17,12474,en,2016-02-09 02:07:12
696754882863349760,1472,357,8795057,17,12474,en,2016-02-08 17:58:03
696744641916489729,2045,926,8794392,17,12474,en,2016-02-08 17:17:22
696713835009417216,2351,642,8794392,17,12474,en,2016-02-08 15:14:57
696518437233913856,3864,1693,8794392,17,12474,en,2016-02-08 02:18:30
696490539101908992,1200,140,8794392,17,12474,en,2016-02-08 00:27:39
696488710901260288,2489,1006,8794392,17,12474,en,2016-02-08 00:20:23
696405997980676096,3168,1143,8794392,17,12474,en,2016-02-07 18:51:43
696100768806522880,1911,644,8794392,17,12474,en,2016-02-06 22:38:50
695816827381944320,2986,1149,8794392,17,12474,en,2016-02-06 03:50:33
695794761660297217,3131,756,8794392,17,12474,en,2016-02-06 02:22:53
695767669421768709,1841,734,8794392,17,12474,en,2016-02-06 00:35:13
695629776980148225,4508,2064,8794392,17,12474,en,2016-02-05 15:27:17
695446424020918272,4347,1791,8794392,17,12474,en,2016-02-05 03:18:42
695409464418041856,8570,3526,8794392,17,12474,en,2016-02-05 00:51:51
695314793360662529,3594,1433,8794392,17,12474,en,2016-02-04 18:35:39
695095422348574720,2600,608,8794392,17,12474,en,2016-02-04 04:03:57
695074328191332352,2811,1081,8794392,17,12474,en,2016-02-04 02:40:08
695064344191721472,1585,584,8794392,17,12474,en,2016-02-04 02:00:27
695051054296211456,2634,783,8794392,17,12474,en,2016-02-04 01:07:39
694925794720792577,2665,909,8795057,17,12474,en,2016-02-03 16:49:55
694905863685980160,2721,927,8794392,17,12474,en,2016-02-03 15:30:43
694669722378485760,35415,14185,8794392,17,12474,en,2016-02-02 23:52:22
694356675654983680,1484,284,8794392,17,12474,en,2016-02-02 03:08:26
694352839993344000,2008,609,8794392,17,12474,en,2016-02-02 02:53:12
694342028726001664,1562,479,8794392,17,12474,en,2016-02-02 02:10:14
694329668942569472,1981,497,8794392,17,12474,en,2016-02-02 01:21:07
694206574471057408,4116,2011,8794392,17,12474,en,2016-02-01 17:11:59
694183373896572928,2926,917,8794393,17,12474,en,2016-02-01 15:39:48
694001791655137281,3367,1015,8794393,17,12474,en,2016-02-01 03:38:15
693993230313091072,1853,397,8794393,17,12474,en,2016-02-01 03:04:14
693942351086120961,1728,365,8794393,17,12474,en,2016-01-31 23:42:03
693647888581312512,2657,576,8794393,17,12474,en,2016-01-31 04:11:58
693644216740769793,1335,122,8794393,17,12474,en,2016-01-31 03:57:23
693642232151285760,2509,407,8794393,17,12474,en,2016-01-31 03:49:30
693629975228977152,2410,782,8794393,17,12474,en,2016-01-31 03:00:47
693622659251335168,1516,370,8794393,17,12474,en,2016-01-31 02:31:43
693590843962331137,4994,1932,8794393,17,12474,en,2016-01-31 00:25:18
693582294167244802,1628,242,8794393,17,12474,en,2016-01-30 23:51:19
693486665285931008,1755,628,8794393,17,12474,en,2016-01-30 17:31:20
693280720173801472,3312,1219,8794393,17,12474,en,2016-01-30 03:52:58
693267061318012928,2353,805,8794393,17,12474,en,2016-01-30 02:58:42
693262851218264065,2192,491,8794393,17,12474,en,2016-01-30 02:41:58
693231807727280129,2841,725,8794393,17,12474,en,2016-01-30 00:38:37
693155686491000832,7793,3172,8794393,17,12474,en,2016-01-29 19:36:08
693109034023534592,1694,602,8794393,17,12474,en,2016-01-29 16:30:45
693095443459342336,1834,452,8794393,17,12474,en,2016-01-29 15:36:45
692919143163629568,2651,742,8794393,17,12474,en,2016-01-29 03:56:12
692905862751522816,2400,856,8794393,17,12474,en,2016-01-29 03:03:25
692901601640583168,1742,595,8794393,17,12474,en,2016-01-29 02:46:29
692894228850999298,2240,786,8794393,17,12474,en,2016-01-29 02:17:12
692828166163931137,2835,874,8794393,17,12474,en,2016-01-28 21:54:41
692752401762250755,6749,3592,8794393,17,12474,en,2016-01-28 16:53:37
692568918515392513,4312,1514,8794393,17,12474,en,2016-01-28 04:44:32
